"id","city_id","fa_name","en_name","accommodation_type_id","star","grade","address","lat","lng","is_active","created_at","updated_at"
"595","42","نگین جی","esfahan neginjey hotel","4","2","A","اصفهان، ميدان احمدآباد، خيابان جی، بعد از چهارراه شهید رجایی","32.6572431","51.7391251","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"596","42","طوبی","esfahan tooba hotel","5","1","A","اصفهان، خیابان پاسداران، خیابان سید علیخان","32.6484061","51.6727842","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"597","42","مروارید","esfahan morvarid hotel","4","1","A","اصفهان، خیابان سپاه، انتهای خیابان حکیم","32.6650672","51.6740036","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"598","69","حافظ","shiraz hafez hotel","4","2","C","شیراز، خیابان فردوسی ، چهارراه پارکینگ ،  به سمت خیابان هجرت، اولین کوچه سمت چپ","29.6199323","52.5463448","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"599","39","کشاورز","tehran keshavarz hotel","9","3","A","تهران، میدان ولیعصر، ابتدای بلوار کشاورز، پلاک 36.","35.7108760","51.4054941","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"600","57","فردوس","chabahar ferdos hotel","4","4","A","چابهار، منطقه آزاد تجاری صنعتی، خیابان تجارت","25.3240051","60.6280807","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"601","39","بهار","tehran bahar hotel","4","3","A","تهران، خیابان انقلاب، نبش خیابان بهار جنوبی، پلاک 5","35.7021090","51.4284316","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"602","164","نیکان","bafgh nikan hotel","4","4","A","بافق، جنب ميدان دانشجو","31.6225424","55.4204199","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"603","52","گلدیس","kish goldis hotel","4","3","C","کیش، بلوار ایران ، جنب اداره آب و برق","26.5593917","53.9925823","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"604","68","راژیا","ghazvin razhia hotel","4","2","A","قزوین، دروازه رشت، بلوار میرزا کوچک خان، نبش کوچه توحید","36.2708620","49.9848020","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"605","39","آرمان","tehran arman hotel","4","2","A","تهران، خیابان سعدی، خیابان اکباتان، نرسیده به مترو ملت","35.6877898","51.4253592","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"606","151","قصر الوند","qeshm alvand2 hotel","4","2","A","قشم، بلوار آزادگان، چهار راه سعدی","26.9598564","56.2642711","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"607","4","پلاس","bushehr pelas hotel","4","3","A","بوشهر، خیابان نواب صفوی، چهارراه کشتیرانی، روبروی اداره راهنمایی و رانندگی","28.9787659","50.8384330","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"608","165","ریم رام","assaluyeh rimrom hotel","4","4","A","عسلویه، میدان لنج، خیابان وحدت","27.4829337","52.6031533","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"609","151","شادناز 2",NULL,"5","2","A","قشم، چهارراه پردیس، خیابان فلسطین، نبش دوحه 4","26.9530210","56.2780640","1","2026-02-22 12:19:35","2026-02-22 12:19:35"
"610","52","گامبرون","kish gamberon hotel","4","3","A","کیش، میدان ساحل","26.5453889","54.0164374","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"611","151","آرمان","qeshm arman hotel","4","3","A","قشم، درگهان، بلوار ساحلی وحدت","26.9694953","56.0791518","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"612","151","ریحان","qeshm reihan hotel","4","3","A","قشم، چهارراه پردیس، خیابان فلسطین، نبش کوچه سینا 5","26.9528360","56.2789300","1","2026-02-22 12:19:35","2026-02-22 12:19:35"
"613","151","رویال","qeshm royal hotel","4","3","A","قشم، چهارراه پردیس، خیابان فلسطین، روبروی مبلمان جالود","26.9528344","56.2783955","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"614","151","قباد","qeshm ghobad hotel","4","2","A","قشم، چهارراه پردیس ،خیابان فلسطین، ابتدای ورودی بهشت","26.9535608","56.2749283","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"615","42","شروین","esfahan shervin hotel","6","1","C","اصفهان، خیابان کمال اسماعیل، کوچه شماره 6، مقابل هتل ملل","32.6427578","51.6733153","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"616","160","ساحلی پردیس","mobarakeh pardis hotel","4","3","A","مبارکه، جنوب اصفهان، محله اسماعیل ترخان، حاشیه زاینده رود","32.3755190","51.5274090","1","2026-02-22 12:19:35","2026-02-22 12:19:35"
"617","58","نخل","bandaranzali nakhl hotel","4","2","A","بندر انزلی، خیابان پاسداران، نرسیده به تالارآرمان، کوچه نهم، کوچه اقاقیا","37.4878437","49.4165194","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"618","70","سالیز","khorramabad saliz hotel","4","2","A","خرم آباد، میدان امام خمینی، خیابان کاکاوند","33.4743644","48.3532657","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"619","149","رویال","shahroud royal hotel","4","2","A","شاهرود، خیابان دانشجو، جنب اداره فنی و حرفه‌ای خواهران","36.4163156","54.9567164","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"620","153","اسکان","6dd27419b","5","1","A","رامسر، انتهای بلوار کازینو، رو به روی مجتمع ساحلی تفریحی لیدو، ساحل 9","36.9223149","50.6670173","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"621","174","شادی","houraman shadihawraman hotel","4","3","A","کردستان، شهرستان سروآباد، شهراورامان تخت","35.2833327","47.0044249","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"622","151","آدینه","qeshm adineh hotel","4","2","A","قشم، چهارراه سعدی، خیابان پیروزی، بلوار سپیدار","26.9547110","56.2644920","1","2026-02-22 12:19:35","2026-02-22 12:19:35"
"623","7","رواق","mashhad ravagh hotel","5","1","A","مشهد، خیابان امام رضا، امام رضا 10، چهارراه اول","36.2790120","59.6094269","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"624","167","افرا","astara afra hotel","4","3","A","آستارا، خیابان ملت شرقی به طرف بازارچه ساحلی، روبروی بازار ماهی فروشان","38.4216482","48.8735704","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"625","178","داریوش","bojnurd darioush hotel","4","4","A","بجنورد، کیلومتر 3 جاده بجنورد به مشهد، روستای کلاغ آشیان","37.4758413","57.4181428","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"626","39","امید","f7f","4","2","A","تهران، بلوار کشاورز، خیابان 16 آذر، خیابان نصرت شرقی، شماره 22","35.7054141","51.3907328","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"627","39","سعید","tehran saeed hotel","4","1","A","تهران، سعدی جنوبی، بلوک 7 شرقی، طبقه 4","35.6841578","51.4238816","1","2026-02-22 12:19:35","2026-02-22 12:53:02"
"628","39","فردوسی","ff0879b","9","0","B","تهران، میدان امام خمینی، ابتدای خیابان فردوسی، کوچه پشت شهرداری، پاساژ مطیعی پلاک ۸۵","35.6867532","51.4211073","1","2026-02-22 12:19:35","2026-02-22 12:53:13"
"629","39","تهران درسا","tehran tehrandorsa hotel","4","3","A","تهران، خیابان انقلاب، نبش خیابان شهید موسوی (فرصت)، پلاک 619","35.7017350","51.4216930","1","2026-02-22 12:19:35","2026-02-22 12:19:35"
"630","79","لیوادر","talesh livador hotel","4","3","A","تالش، بلوار امام رضا(ع)، کوچه رزاقی3","37.8127723","48.9041724","1","2026-02-22 12:19:35","2026-02-22 12:53:03"
"631","39","زیبا","tehran ziba hotel","4","2","A","تهران، ابتدای خیابان سعدی جنوبی، شماره 11","35.6830869","51.4234663","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"632","39","پاسارگاد","tehran pasargad hotel","4","2","A","تهران، خیابان آزادی، خیابان جمالزاده جنوبی، پلاک 61","35.6983021","51.3891674","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"633","69","کیوان","shiraz keyvan hotel","4","1","A","شیراز، میدان شهرداری، پشت ارگ کریمخان","29.6179448","52.5457959","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"634","167","بلال","astara balal hotel","4","3","A","آستارا ، بالاتر از گمرک، تقاطع خیابان معلم و بعثت، جنب پارک معلم","38.4367458","48.8734901","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"635","58","نازخزر","4f6221f7c","5","2","B","بندر انزلی، خیابان ساحل قو، بلوار اطــباء، کوچه ساحل یک",NULL,NULL,"1","2026-02-22 12:19:36","2026-02-22 12:19:36"
"636","46","مریم","5b312a598c","5","0","A","کاشان، بلوار مطهری، جنب بانک ملی",NULL,NULL,"1","2026-02-22 12:19:36","2026-02-22 12:19:36"
"637","70","آزادی افلاک","khorramabad azadi hotel","4","2","A","خرم آباد، میدان آزادی، خیابان مجاهدین، جنب بانک سپه","33.4861405","48.3595938","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"638","41","دهکده توریستی گنجنامه","hamedan dehkadehtouristiganjname hotel","15","2","A","همدان، جاده گنجنامه، ضلع شرقی میدان گنجنامه","34.7635772","48.4407683","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"639","41","امیران","hamedan amiran hotel","4","4","A","همدان ، بلوار بعثت","34.7765785","48.5061885","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"640","69","نصیرالملک","shiraz nasiralmolk hotel","4","2","A","شیراز، حرم شاهچراغ، چهارراه شاهزاده قاسم","29.6042661","52.5387213","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"641","18","نسترن","khorramshahr nastaran hotel","5","3","A","خرمشهر، بلوار بیت المقدس، نرسیده به پمپ بنزین","30.4177564","48.1947218","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"642","93","سفید","bandareabbas sefid hotel","5","2","A","بندرعباس، بهشت بندر، بلوار نواب، ابتدای بلوار مرجان","27.2088408","56.3495569","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"643","7","الماس نوین","mashhad almasnovin hotel","4","4","A","مشهد، خیابان امام رضا، امام رضا 9، کوچه مهرآئین، پلاک 85","36.2811723","59.6079929","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"644","39","مهر","tehran mehr hotel","4","1","A","تهران، خیابان امیرکبیر، کوچه سراج الملک، پلاک 1","35.6865962","51.4287656","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
"645","63","ماهان","qhom mahan hotel","5","2","A","قم، میدان سعیدی، چهارراه غفاری به سمت حرم","34.6465414","50.8781365","1","2026-02-22 12:19:36","2026-02-22 12:53:03"
